par_id,exp_dep,age_dep,seasforc_width_wks,R0,seasforce_peak,omega,peak_week,const_delta
213,0.6310392758231169,0.2502625589828007,7.263793091262016,1.5259923645423676,1.315575293447754,0.00306297918564835,47.453562075216865,0.5326054402070076
216,0.4379004010881512,0.139642240412867,4.991961717304661,1.7072525085481518,0.22746141383602592,0.00322286415929132,45.347974648922936,0.20499436766998588
220,0.8505074724814585,0.1377332096958067,6.322725451681016,1.7909458428712628,1.4815179909073108,0.00287396590479903,45.94176143923694,0.4104167703697883
221,0.32456878733595146,0.29682563145583263,5.028362392313607,2.187371925737769,0.2993273551425562,0.00238435736403671,47.78144463817196,0.598830509323152
225,0.4541220800398882,0.2336542175327893,4.024008431237048,1.1552704175518462,1.4876677619303311,0.00445489061575381,43.19688463209575,0.2710532083955857
226,1.0700043331225977,0.14637220653875266,6.123037287561662,2.2189558683679658,0.9789919799049605,0.00293165389441469,45.55328031963174,0.74294984765501
236,0.317811173669243,0.30953744248937776,5.388306293304668,1.0659387553322668,1.3592887758374448,0.00302925821354131,45.796451505044026,0.3095940727566345
240,0.8323612594767229,0.21960751826644215,8.762107239183829,1.8826784597694313,1.459546134184336,0.00235971115264619,47.23652675884332,0.7391254231184926
242,0.5983796186418588,0.22275012105756511,4.636340396584968,1.7522727846205557,1.1806379613490536,0.00237421323080735,43.54712397911404,0.48734922466929015
245,0.6474822235706702,0.14135744629986002,5.856446306642122,2.080433195228402,0.4876147008634754,0.00254871725136493,44.22174203083461,0.3578293627620396
247,0.7780042618955755,0.10843563984521704,5.432468837012546,2.3172726881068395,0.4076773315025829,0.00245428195498841,46.678467897493505,0.38334721956867174
251,0.9586548980043808,0.148810305297658,4.620544234769676,1.8558401785478091,1.3321045384527843,0.00305933978417518,44.50416152421567,0.53994197845606
266,0.3878417081135736,0.10797105772049592,4.2241337744178855,1.2537708893799742,1.1646080713699172,0.00419341485981696,43.00058204301051,0.1092638208885069
268,0.6000895413892005,0.25239676315480025,6.876202396981277,1.3481387164910772,1.2932055464924337,0.0030276231243132,47.89499842198253,0.4535512026964107
269,0.4546444930455706,0.19116823766324864,8.460673478259482,1.0867269120672758,1.307134318140601,0.00308650028765198,43.20526581368187,0.19291620721943645
270,0.5454878036267334,0.21605913901826135,5.387641396820627,2.033401834659401,0.36669949486007536,0.00272545698092065,43.89253627100974,0.4964755759348619
273,0.921496346323637,0.14090684901003064,8.225743112384295,2.5248028722877396,0.4952631864386349,0.00334164238226346,44.17011791642271,0.6574524976997431
275,0.31691963085946445,0.2965221928438385,5.124122331991887,1.7200562254343976,0.3869592593407877,0.00324171005276904,46.11062143585008,0.4636928051865237
291,0.8262003217466736,0.20457235748662883,6.809719895385372,2.4970107960665,0.3341556471517106,0.00293422627510073,46.97962477216235,0.8796531200588473
294,0.4741297087875821,0.3033245333119839,2.573233004014329,1.8421564751720163,1.4695467010988992,0.00218109471890796,47.56350148624024,0.6787238796549204
299,0.40648811722061434,0.16869568017805964,6.782301989872484,1.60469170225545,0.796071684384773,0.00246816840484614,44.41502930989867,0.22453093476685632
305,0.8342202249737491,0.135436876829797,4.733133576245554,1.6836859882689084,1.270835918299544,0.00258797781301223,46.97569426230646,0.3703059609149004
306,0.8876107607405974,0.1813973050824696,4.9415376349272275,1.8215796799651596,1.196218845977111,0.00339702044892944,43.76885041007325,0.6009439871647995
309,0.4799762113003994,0.17802178999566823,5.445259170886829,2.3898894142125666,0.37146969643692646,0.00261774821094544,47.66937922352514,0.4047272483506552
310,1.101937775757068,0.11504862221775498,6.073314559116868,2.0720784761726554,1.356229828516173,0.00252697245515183,47.75597491149154,0.5765235720939995
314,0.7783886827461934,0.2263018270473035,6.037007776039426,2.0185187364201203,1.1025114082533871,0.00241731733098854,47.416859430595544,0.7626461247463958
315,0.7859422350851222,0.16612189853904225,4.967254107751282,1.7590868021743435,1.4113139758154918,0.00277533017380944,44.372771378127254,0.4480487175614802
323,0.49300177824559466,0.2655099744906668,2.5293535130077354,2.155783689939915,0.52379768408171,0.00300831387247582,47.92796851275351,0.6581813105063089
330,0.4300715621491792,0.29803914175115837,5.3170615503220535,1.7923490085026068,0.4075000181736803,0.00251066679042802,45.17732691173787,0.5945300828885727
331,0.38944779452665057,0.20379605956059144,2.8773969794088026,1.532252509749383,1.3658158102532263,0.00382686170998254,43.44323377170811,0.2646203850899092
333,0.6931046648769952,0.1373855800718767,8.074351922361739,1.7630913370699162,0.7150432968278051,0.00293372687807772,47.51278165271586,0.3167055252684844
340,0.7030479936275809,0.2235191801398488,7.561401857415555,1.676333765321541,0.9844401420709744,0.00264870743323529,44.4520145165408,0.5536541166484777
347,0.418200879271586,0.2618043468938888,8.595048881317812,1.4861479428587363,0.841387170435951,0.0032078675910157,45.07156414227436,0.3905185873025983
350,0.4184568670160286,0.1420585654113597,5.775452776112729,1.333460567777344,1.1512081301237589,0.00292031243076465,45.193414457084074,0.15757201085154512
367,0.5463964767798393,0.1283025375371663,3.4852012455418384,1.7546810852825436,0.3244049972591689,0.00389570203085069,46.81140311176081,0.23284209046910984
369,0.40581579854649824,0.2343338436303427,2.61946044806956,1.6713331440890096,1.4621395453295802,0.00297706857823096,44.431973484204065,0.36240069541208414
370,0.9231686746246628,0.20086495108186497,4.740555498250342,2.0127336176757673,1.3829188544256976,0.0024952422920449,43.49288779042101,0.7985068314143116
371,0.7833978707728849,0.2288612236913255,6.098767099655977,2.693655443576047,0.9536454351538726,0.00231321925904462,47.78675199314592,1.042560496900665
372,0.5643563886472326,0.2740169581899167,4.780183713551072,2.143586980004356,0.7510204802555636,0.00325209924505358,46.81476144188469,0.7753573512043529
374,0.4982935056359361,0.1834136723387695,8.70955896421792,1.322917172615767,0.9250747616334898,0.00271032769331993,44.32176756554854,0.23981573307440385
375,0.6697128002837606,0.171592024661457,2.663010771627017,2.3994076086918312,1.1960616781409008,0.00284382357215265,47.779856936726794,0.530111811292972
382,0.4474294820728708,0.20687594114880192,5.762288494722213,1.7617321228852072,0.33572085357816833,0.00271423922245808,46.37111737195024,0.3433004515991883
383,0.3341635577573361,0.263782233748162,4.974906999374075,1.5197213337701538,1.2407368375250256,0.00232651699288359,44.20916964421391,0.34873153723938455
385,0.8597046923535991,0.1794699183443949,5.181708354077709,1.6788218929431855,1.1781239926250602,0.00348257342926669,46.621607583046064,0.5244030995390301
392,0.644668445592796,0.18101472519513917,4.013372826043742,1.3613040606321472,1.4609273102564977,0.00292667533535072,44.34793078844763,0.30853190052026
396,0.7162949633242297,0.2109909204103887,6.240286256470311,1.7636495630396298,1.3035865754226208,0.00364637249612665,44.28711417060316,0.5479096877253129
399,0.9282643275102862,0.16718511298546218,4.515601752638562,2.2875415089501927,0.9380793984110314,0.00291757419318399,45.9158165418186,0.7256098077097649
408,0.5557747364721719,0.19056560931411023,7.313003753144962,1.2907845328378798,1.174845428317704,0.00347887290511119,45.05276990137194,0.2703785279901075
409,0.45013447100788073,0.2698774331844509,5.527434380000779,1.9864908062465032,0.28222732420694885,0.0033071887193227,47.775089419836256,0.5789207388316253
411,0.5693950824794901,0.13195599867317748,4.1725655149857985,2.0443224923831127,0.3444800404912006,0.0021645172369718,47.849219948321554,0.2893937756799502
413,0.956893586068464,0.09152627374838146,6.413926074763269,1.8895067541248105,1.4036724568693666,0.00264154930672702,46.36197163542001,0.35874644256456056
417,0.40522884340585114,0.2475487319513942,2.488948350448078,1.8812526357400623,1.3457097584836082,0.0027482286484225,47.81876318494389,0.4428261323234588
418,0.541941960470661,0.2433200112289361,3.924717210313327,2.003478762112746,0.7444878719157408,0.00278531696033119,44.668045264609866,0.5791468324784128
419,0.6168303640675865,0.1613895176764112,5.078077883985754,2.123905090165185,0.6245386688968879,0.00256184508397044,47.446030372040184,0.4013868824530952
421,0.5397017527444717,0.17809789959161815,6.990395979356322,1.2904130419360202,1.4066984057309833,0.00405628537305019,46.697536311371294,0.24163813400071263
426,0.641369608555155,0.21722658177434545,6.0966382698660615,1.6541851843063484,1.0101325414045386,0.00280767921378783,47.95722473341353,0.4756507589196952
440,0.5539759220812812,0.2702786474949428,5.348233884811784,1.803251507626265,1.294916401675166,0.00290074548546721,45.824202382770565,0.6271016325197757
442,1.1469957481460336,0.09087362894380156,6.290668069362518,3.5370412232110033,0.44671471031582555,0.00283704095779023,43.91400616017589,0.8725922200500944
447,0.7913144651244213,0.230535499653356,4.626498830735553,1.7336931839953111,1.10427985858166,0.00268074621990765,47.57176309088936,0.686480186008989
448,0.5488606261777833,0.19154328414605115,5.159714731571346,2.0607864802256928,0.3401577237805592,0.00245276656535583,46.448130847611175,0.42962046632631873
460,0.7086506456734787,0.22542176416698104,7.070916867452832,1.4231533054969991,1.4658595124235267,0.003683204072325,43.57501777786358,0.48004053284612447
465,0.6421722580514273,0.10411326349112592,5.736855110573195,2.2965047070239057,0.4393729114907503,0.00245849693317433,45.39673454036438,0.29743260916169284
466,0.7120099836867473,0.15368031472437238,4.648144524744097,2.171437242944391,0.31328987446768736,0.00263624622070898,45.20579663751891,0.4518430288661025
470,0.43333901613219894,0.2341328343176613,3.3609554315161967,2.1032547032687683,1.022785552879499,0.0023110845716162,44.67479161104246,0.47766116120451474
472,0.6369017146387468,0.2536201257057585,3.6641967535283086,1.993237248090932,1.0928436227163352,0.00284409421294799,43.179523260094975,0.7169603384375164
477,0.7110112544157465,0.19847498800280544,3.6829254056579743,2.0198438998418062,0.8879470418802042,0.00270930859092634,46.2220746957757,0.5725481529020018
481,0.3571736843575476,0.21205315195069224,4.054415691310397,1.5374466219098104,1.252556767052399,0.00249306154413241,43.66253760155909,0.2650038463113643
482,0.37763160492551107,0.3186257374540243,5.409627333649231,1.3314689385939262,0.9061750297676452,0.00283408759234847,47.5577788430277,0.4519339131953984
485,0.949883367516865,0.11166167580552284,8.00673416566057,2.4614441181795477,0.5153055818419554,0.0023844424530094,43.01147032295739,0.5385588715783823
490,0.5656936549880782,0.2453143934310375,4.24901934142849,2.1418859839374567,0.9388586751628568,0.00311305925940194,44.92343402296301,0.6519621490562585
491,0.9234834771410474,0.15173401316244658,3.841688525760311,3.1334116742335487,0.4646636925418629,0.00295770221238988,47.79939471124566,0.8846451222071637
505,0.9776168789333856,0.13127006371498767,4.5510398221858095,1.9239695885128527,1.084370434840773,0.00388964047391237,47.12840374027532,0.5065327264745679
507,0.6606183387603588,0.25219779760428934,6.580175753248556,1.8904799682701765,0.7594670530324867,0.00343242914251043,47.00938686961363,0.7000573155599757
511,1.0071088060900515,0.11932347591128782,6.894325847526249,2.8142150576596965,0.24814827879536827,0.00277531036352354,43.25079183170339,0.7076468492894826
519,0.8634173116157315,0.0949984470024472,8.28087466579835,1.6879139591231247,1.2865701115670911,0.00391164048062965,44.75803803924126,0.28695184767183035
526,0.6033096486839065,0.19723069643417648,3.823129871081968,1.8917468643166848,1.0825185037260183,0.00252488666742633,46.12384398776183,0.4480296348858688
533,0.6981818091855347,0.2293324933750846,4.826826969913963,2.318325846751017,0.6908685326528612,0.00357131635288901,47.83562598727745,0.7888741289909373
534,0.4552589386830241,0.24674638565911833,6.892751052367603,1.4338505045117336,0.691845831818918,0.0029936724129844,46.980175060789335,0.3660412035565408
537,0.732956434843353,0.1902605902443097,4.661071870345154,2.139174841978505,0.2654815992028001,0.00317200117415731,47.23886502491383,0.5935232333883812
539,0.7393628821098339,0.24389367526371303,3.747215494093929,1.8098421409448735,0.993071154710665,0.00274492942629592,44.06534024429107,0.7201268945905944
541,0.508250603590798,0.25396934783490915,4.649984447086472,2.0896673932019287,0.5453622677215725,0.00319998523332351,44.97126852584071,0.6101393240450844
542,0.8616538759297614,0.136493967843275,4.2873452357489885,1.8118498880539355,1.14190548350873,0.00255738687066359,47.35922972567288,0.418368625715201
544,0.4230162461859239,0.30192039841762747,4.812632359882227,1.780865232002976,0.8914195199233728,0.00326523198662838,46.09277792832905,0.5964925519148984
546,0.856712205016398,0.1127440046682915,5.8464266002282494,2.3849573667299757,1.0843615584706372,0.00276372774917154,44.78005920927892,0.4588294726183798
548,0.622186987775303,0.2675831209234564,4.36335406102951,1.754442568330439,0.45390847623653247,0.00380528489595085,47.13319318153146,0.6709199102375303
560,1.0309142927442647,0.1547148593292067,4.962831116207028,2.043070395886753,1.242434158700379,0.00284083931183895,47.46049430733885,0.6874157432627337
571,0.8387737530817587,0.15814972729464644,5.888888001144674,2.3795118351762903,0.6730470848145598,0.0025950603288,44.713001592192995,0.6204823464745864
573,0.6050412742364413,0.27219780557980605,7.758081969684169,1.4502364397239813,1.0186457939063505,0.00235789821120485,45.22191466313208,0.5545279025291999
582,0.4138412708608918,0.25582992660141896,5.113766030400009,2.0670396599133496,1.1616050508192364,0.00202375254595154,45.48175880722847,0.5197936129396517
591,0.6682413644902316,0.13017638229457662,4.272144758212886,2.449627153280203,0.20608386937950057,0.00284859743066202,44.963761771714275,0.4013975410495338
592,0.4976629816992004,0.2575389903596641,7.784543463385773,1.3701623562728111,1.0492205962694934,0.00331998549856787,43.20016992739995,0.4017099817324768
598,0.45810038377974016,0.17263903528495964,5.251170998199275,1.8570682720860152,0.27773521753874086,0.00375294803006737,44.12177564253929,0.29190598818873725
601,0.4019833805646551,0.2723750393319623,5.503891288800737,1.8622170622769827,1.0037315423107314,0.00275172017941549,44.357650971464466,0.5069589667244576
602,0.3052460753067593,0.1797220962592323,5.138191377219401,1.69509512414137,0.4593734770682502,0.00342316954885123,47.950094073431686,0.2141213081848711
609,0.7136155246696635,0.23311855540291287,4.6706031001641675,2.313969151628859,1.0052303163000622,0.00307494430595139,43.45838125739997,0.8264014994488901
610,1.1029668248051068,0.16253055980433517,6.51120287773033,2.4412790694290196,1.4331958752030542,0.00275753492461382,45.883546307282046,0.9601899485900484
613,0.5778064469199164,0.2278898648715772,4.614291141195496,1.8352886956052523,0.5148924355919138,0.00283205133099749,45.63508641705434,0.5102663739698718
621,0.7971493029343029,0.19068890554277457,9.048418642883956,2.4953140850427884,0.38940743263865296,0.00276946611376452,44.186643002632266,0.766220078957774
625,0.4727916417018827,0.27854133938027664,5.253767543788996,1.5661710094162289,0.7143239741728795,0.00302578311397045,45.97809119008944,0.4993809186762954
626,0.33892150178375996,0.2630006000949458,5.443345316153243,1.4189803558391545,0.54904380517658,0.00285328525410637,44.16990765636507,0.32683487163235553
630,0.7027891665906227,0.18061797108259636,5.013542842399317,1.979203064494644,0.901004294195162,0.00281039459173839,47.097111291065886,0.49042818480899414
638,0.5813539141408932,0.1619737533388349,4.04670585809178,1.8235759883396103,1.4468455470206725,0.00269913445373123,46.86068633185463,0.32669501908677917
642,0.7119300810725955,0.19829936842440704,5.372357721475547,2.330936445678163,0.8901318230708515,0.00278964383971008,44.43704168884917,0.6608985957971524
644,0.5220464852636185,0.12713431877197776,6.1698613316584074,1.9239306855441904,0.2852412214736076,0.00435465671240699,46.99626321818669,0.24309172551557223
655,0.4664331933801299,0.18033127770024776,4.5555957739133,1.622696029702212,1.3286255926453907,0.002505416840095,47.41302454733483,0.2728839817119624
664,0.3676896559494854,0.26262496478264413,3.9468199487973648,1.7534661785761398,0.8749881585314623,0.00298448929593281,44.49151407279009,0.42400055829614486
665,0.7659833646717452,0.075850320527169,7.164705334737922,1.9958116758955904,1.3973583912199763,0.00234884743591176,44.93250813988739,0.2529293564102018
670,0.7313286581718071,0.15403239000308483,3.0618010850066177,2.1267814518643315,0.6407671397227597,0.00333946513297025,45.13761648656367,0.4572069122224718
671,0.46120891087461385,0.2871132148579869,4.783554850857088,1.589739609144694,1.205014170171525,0.00326577110193248,46.72284701203476,0.5224923851239796
675,0.4282000830708617,0.300548951952821,4.577922116382147,1.4899359827444385,0.8533294027342397,0.00369215188624948,44.9499694340902,0.4996591138520231
680,0.5438257899418302,0.09078926432518832,6.202377848135554,2.229020334493196,0.3676858708110682,0.00271571867106396,45.62931162718811,0.2223950713790583
685,0.3610337985219979,0.18269095832541735,3.662870522558684,1.909356064057352,0.5281224711977666,0.00291303008778188,44.94370409488085,0.2719008566632853
686,0.5666632218633567,0.2614536813690676,9.496321106670305,2.169601452210932,0.7543388741389427,0.00352333360464547,46.24698386531323,0.7305514894873215
687,1.0513285560601946,0.1690524608959715,4.141594703974704,2.7915149149036913,0.8768597862876581,0.00296682647980269,43.40882049554973,1.0696780919270004
691,0.5178443726087764,0.2934860903419748,4.322470948337016,1.3881664769543267,1.402032170985409,0.00394501714534442,46.24402260220468,0.5206858639257919
694,0.434053822393496,0.13635341164383766,6.414127894395644,1.5748906540051717,0.9763515636484692,0.00288242538225964,45.774571998271384,0.18341785447983275
695,0.8654085013416886,0.11740556583132128,5.4435352689593755,1.9287637123352488,1.464336357241164,0.00258346043782384,44.631866229158184,0.3891768120527521
699,0.6069623048571109,0.1879839442454744,6.172605206209979,1.6011866348669772,1.4244022871845918,0.00325576773271221,44.90699870025255,0.3582763374635145
702,0.7682984846705301,0.2095513327463258,5.846649349990748,1.8231087899288336,1.0257778149344006,0.00338005680110488,46.06852134217374,0.607979610915426
703,0.40435689063462743,0.22082683504339465,4.138194060157848,1.9048062449905263,0.6298248374314943,0.00281562206564471,47.01209520583172,0.37770232268550513
705,0.5591730021290597,0.2120684400082391,5.605529254492249,1.55782991740716,1.0884489508463464,0.00284656726149632,47.64509956657392,0.3789746414663248
706,0.6227603683322198,0.24709401488434524,2.652273054837893,1.88278883320379,0.8198915639012607,0.00352964494501098,44.97855325916389,0.6358188587795689
709,0.8361975477682193,0.15569720048364832,5.499250669731066,1.8272138762334251,1.2345851694715646,0.00312448661769464,44.18639150757125,0.4664252208685176
711,0.730855955494707,0.19129755690203748,6.368002519729602,2.2587712759464895,0.8488807820071422,0.0025353877070743,43.59939878508525,0.6290875307222431
718,0.8360727160703318,0.2136433719427131,4.564253387012282,1.6498833496916891,1.2400541852746254,0.0032987903729901,44.11244793246708,0.6264146708904663
725,0.6449630006693525,0.09014883109363143,10.782482183956336,1.7752165849711783,0.2931763242979425,0.00318991197715576,45.600231142044215,0.2077498946510031
726,0.46512096977058026,0.1634331050945776,6.154338963737088,1.28718324925366,1.3290288170212794,0.00238113493665562,43.110502616461964,0.19196226991834772
735,0.5025836695642185,0.27328602982416245,6.476763144109923,1.56105813821127,1.0556811552968584,0.00268327870865754,47.0243206134337,0.5074048485652863
738,0.5495221866591582,0.19021766422837005,5.563247994145704,1.6118016043601822,0.904402860684933,0.00230912781941578,44.33662788253696,0.3333678499564226
742,0.9591338936438144,0.15103697993021925,4.70052944973437,2.2270414408272567,1.3162075361522547,0.00331225417941289,47.599240243709865,0.6588222270073865
746,0.6665931202778861,0.17162527832945149,4.429559439410318,1.6228510332267452,1.0189755983244155,0.0026829176192394,47.37456803300378,0.35685823282762796
750,1.0514967110621338,0.17220755223270778,5.732952005846889,2.202346902993784,1.0402490876723234,0.00306466198555402,46.459573316989264,0.8629315546725944
753,0.9938294439623924,0.13292161571741645,6.2663196180809955,1.7753992948978363,1.3441792230952303,0.00228761052481155,47.48680693746246,0.4842040080416156
754,0.813758154056361,0.17372300252489126,6.406305320038028,2.5645630226603684,0.2731544753389892,0.00229749548055302,44.97686613382491,0.7185593906199093
764,0.9593248924363016,0.07362538803942734,5.54629241312785,2.1741045169211293,1.4946518176146593,0.00226161206283598,47.581600854703794,0.36102906682723573
765,0.7242776622463141,0.08662521315762618,5.698700681916272,1.8094424040761308,1.2201642342736538,0.00334498583076379,43.27167697716319,0.2335772703183098
766,0.5760659195801058,0.1030768534052535,7.394711427678971,1.9946012171441363,0.9110219652040236,0.002482987131985,43.28011416237379,0.23033309403028152
767,0.3683236596315877,0.18336963667642753,3.545002588904227,1.590911369838095,0.9968992909133654,0.00284391951400977,47.35393980756915,0.2305548864394621
768,1.030441793547938,0.09629290361851066,7.946997304700297,2.5334280019131517,1.3304832600288907,0.00325211021046525,43.4718158895889,0.5539676631813741
771,0.4414513693691275,0.3041419526576938,1.7438467500906356,1.9804356436779351,0.9862274142763992,0.00270296176229997,45.828261038112615,0.6932924833799035
