agegroup,epi_year,epi_year_wk_start,parname,par_bin,varname,parvalue,mean_parvalue,median,mean,ci50_l,ci50_u,ci95_l,ci95_u
1,2023,23,exp_dep,8,peak_hosp,0.7713398173602364,0.7713398173602364,1.0154621797734604,1.084891181381025,0.9998403096657555,1.1062965097386608,0.9281973473226893,1.6083333633410266
1,2023,23,exp_dep,8,peak_yday,0.7713398173602364,0.7713398173602364,0,1.625,-7,0,-14,0
1,2023,23,exp_dep,9,cumul_hosp,0.8623187870018653,0.8623187870018653,1.0244851715408183,1.060968484732238,1.0062407618501403,1.0923714821398185,0.9996486748970002,1.2722333143839044
1,2023,23,exp_dep,9,peak_hosp,0.8623187870018653,0.8623187870018653,1.0299762384552966,1.11219749839763,1.0007802333702052,1.160491151343351,0.9780579298497314,1.6616642544157856
1,2023,23,exp_dep,9,peak_yday,0.8623187870018653,0.8623187870018653,0,-2.095,-7,0,-14,0
1,2023,23,exp_dep,10,cumul_hosp,1.007184100003097,1.007184100003097,1.020915365798766,1.0566041350018258,1.0039269154870223,1.0826662282837234,0.9983484524934598,1.292928831237977
1,2023,23,exp_dep,10,peak_hosp,1.007184100003097,1.007184100003097,1.0266522661503372,1.1174795595870872,1.0018966508626703,1.1682936256788636,0.9893017238881207,1.6664546472975519
1,2023,23,exp_dep,10,peak_yday,1.007184100003097,1.007184100003097,0,-1.57,-7,0,-21,0
1,2023,23,peak_week,1,cumul_hosp,43.23292310195677,43.23292310195677,1.059914023283688,1.0841591918365618,1.0153655953902558,1.1110765494846928,1.0058672575538674,1.300917923631845
1,2023,23,peak_week,1,peak_hosp,43.23292310195677,43.23292310195677,1.0175832470305863,1.1237174729527875,0.9998816662705989,1.2051732020492583,0.8888003850339822,1.7796839651936969
1,2023,23,peak_week,1,peak_yday,43.23292310195677,43.23292310195677,0,-4.83,-7,0,-21,0
1,2023,23,peak_week,2,cumul_hosp,43.70138830844104,43.70138830844104,1.037041798924643,1.0684212655668521,1.0118688658521189,1.0955810157245547,1.0035232033320944,1.2934863523169498
1,2023,23,peak_week,2,peak_hosp,43.70138830844104,43.70138830844104,1.0207116030744832,1.0872475553340113,1.0001470052358636,1.1132359264636476,0.917964439585263,1.6111385647641345
1,2023,23,peak_week,2,peak_yday,43.70138830844104,43.70138830844104,0,-4.305,-7,0,-21,0
1,2023,23,peak_week,3,cumul_hosp,44.23084973676929,44.23084973676929,1.0358793012080985,1.0712444597485395,1.0100345271737887,1.1006116597498172,1.001635957197119,1.2971899483704514
1,2023,23,peak_week,3,peak_hosp,44.23084973676929,44.23084973676929,1.0130200290704447,1.0926376531654982,0.9992216856598524,1.1132923493828741,0.8707820168744395,1.5855595242625098
1,2023,23,peak_week,3,peak_yday,44.23084973676929,44.23084973676929,0,-4.795,-7,0,-21,0
1,2023,23,peak_week,4,cumul_hosp,44.75530650588411,44.75530650588411,1.027147998095761,1.0646130847931778,1.0070084326503266,1.0900322424659652,1.0015079355188599,1.3337596134793062
1,2023,23,peak_week,4,peak_hosp,44.75530650588411,44.75530650588411,1.0147407159256447,1.0769466738054592,0.9998501086989998,1.1023905248240569,0.8968553193435664,1.5245474064399074
1,2023,23,peak_week,4,peak_yday,44.75530650588411,44.75530650588411,0,-4.48,-7,0,-21,0
1,2023,23,peak_week,5,cumul_hosp,45.19684652516291,45.19684652516291,1.038376072983922,1.069986437500962,1.0080263777233762,1.1100662069172285,1.0013817766459139,1.277960572984909
1,2023,23,peak_week,5,peak_hosp,45.19684652516291,45.19684652516291,1.0169758703457097,1.08501943340261,0.9994442209890225,1.102778731637951,0.8668732126506772,1.6540119467247747
1,2023,23,peak_week,5,peak_yday,45.19684652516291,45.19684652516291,0,-4.83,-7,0,-21,0
1,2023,23,peak_week,6,cumul_hosp,45.674139716603186,45.674139716603186,1.0266225876428392,1.0642326689084307,1.0052684591913055,1.0880928057548807,1.000729658162091,1.2920175692420148
1,2023,23,peak_week,6,peak_hosp,45.674139716603186,45.674139716603186,1.0159663951027178,1.0929532242533477,0.9993269831412355,1.0990906831689449,0.9386131953126569,1.6309187249463304
1,2023,23,peak_week,6,peak_yday,45.674139716603186,45.674139716603186,0,-3.005,-7,0,-21,0
1,2023,23,peak_week,7,cumul_hosp,46.25151422896721,46.25151422896721,1.0292972106946523,1.0695655923242493,1.0053216386939061,1.110924626196502,1.0002443390588382,1.304891740352614
1,2023,23,peak_week,7,peak_hosp,46.25151422896721,46.25151422896721,1.015590661952797,1.096579362173386,0.9993224964418528,1.1211148512358378,0.9239510441429412,1.6258605906868167
1,2023,23,peak_week,7,peak_yday,46.25151422896721,46.25151422896721,0,0.715,-7,0,-21,0.1750000000000398
1,2023,23,peak_week,8,cumul_hosp,46.794412308799714,46.794412308799714,1.0291537488710323,1.0739710281066692,1.0058561421054697,1.1298255634001455,0.9996560186519461,1.309418984325343
1,2023,23,peak_week,8,peak_hosp,46.794412308799714,46.794412308799714,1.0142189963360146,1.1200397225554826,0.9989955767925919,1.1615889809147972,0.914354430975675,1.666163157351312
1,2023,23,peak_week,8,peak_yday,46.794412308799714,46.794412308799714,0,1.945,-7,0,-21,0.1750000000000398
1,2023,23,peak_week,9,cumul_hosp,47.242987513623135,47.242987513623135,1.0206832408512312,1.057762596551821,1.005478347780272,1.094292701355276,1.0001785736608648,1.2675036990001751
1,2023,23,peak_week,9,peak_hosp,47.242987513623135,47.242987513623135,1.012521238646499,1.0888184426179348,0.9994885628217073,1.1108456958057287,0.9194371621066143,1.611780752778922
1,2023,23,peak_week,9,peak_yday,47.242987513623135,47.242987513623135,0,7.24,-7,0,-14,337.17500000000007
1,2023,23,peak_week,10,cumul_hosp,47.74510759592606,47.74510759592606,1.028730320244851,1.0636730936639838,1.003487441368212,1.080853963703178,0.999069631940014,1.2988434447571544
1,2023,23,peak_week,10,peak_hosp,47.74510759592606,47.74510759592606,1.015925451829545,1.0939076363410722,0.9991301905611711,1.1343806715911606,0.8985226622603155,1.6925972364528865
1,2023,23,peak_week,10,peak_yday,47.74510759592606,47.74510759592606,0,30.405,-7,0,-14,351
1,2023,23,R0,1,cumul_hosp,1.3511801764602849,1.3511801764602849,1.060525931718056,1.1018049958672933,1.012051840730766,1.1574246726881852,1.000830456142149,1.3618891017534733
1,2023,23,R0,1,peak_hosp,1.3511801764602849,1.3511801764602849,1.1261444196673556,1.2235114355246264,1.0198887809969586,1.3688874442655257,0.9973109800395413,1.7757473910879782
1,2023,23,R0,1,peak_yday,1.3511801764602849,1.3511801764602849,-7,6.265,-7,0,-21,344
1,2023,23,R0,2,cumul_hosp,1.5202590020886069,1.5202590020886069,1.0304201688225905,1.0754774308555106,1.006522614652176,1.1299199785275467,1.0007492158284148,1.293793472461781
1,2023,23,R0,2,peak_hosp,1.5202590020886069,1.5202590020886069,1.0521569735847303,1.1466326048179363,1.0029861939499467,1.2232976802861972,0.9891644153866247,1.7241023016896038
1,2023,23,R0,2,peak_yday,1.5202590020886069,1.5202590020886069,-7,-1.105,-7,0,-28,0
1,2023,23,R0,3,cumul_hosp,1.6298776770062002,1.6298776770062002,1.0336093782985099,1.0754545920333565,1.008039158584039,1.1273751097832765,1.001177211538748,1.295618194437792
1,2023,23,R0,3,peak_hosp,1.6298776770062002,1.6298776770062002,1.0310073705279565,1.1412569038817635,1.0017850832765423,1.2427619754117298,0.9428136075743543,1.7077084717724351
1,2023,23,R0,3,peak_yday,1.6298776770062002,1.6298776770062002,0,5.105,-7,0,-21,330.17500000000007
1,2023,23,R0,4,cumul_hosp,1.7252660292717037,1.7252660292717037,1.0280745004833132,1.0668780612073012,1.0076432451414363,1.1047854613482726,1.0006970576465715,1.2996384502400926
1,2023,23,R0,4,peak_hosp,1.7252660292717037,1.7252660292717037,1.020519434173445,1.1157626833862417,0.9998436585238415,1.1422823615189825,0.9693271899505284,1.7559996753830895
1,2023,23,R0,4,peak_yday,1.7252660292717037,1.7252660292717037,0,1.84,-7,0,-21,0
1,2023,23,R0,5,cumul_hosp,1.819348254158558,1.819348254158558,1.025583400246246,1.061861616312681,1.0062504936347114,1.0857604179124185,1.0005666657635528,1.2933047624692577
1,2023,23,R0,5,peak_hosp,1.819348254158558,1.819348254158558,1.0045624758611895,1.0731275726285496,0.9984819968494771,1.0645805271957214,0.8490992401847546,1.6675973668740105
1,2023,23,R0,5,peak_yday,1.819348254158558,1.819348254158558,0,1.38,-7,0,-21,0.1750000000000398
1,2023,23,R0,6,cumul_hosp,1.9140867705793863,1.9140867705793863,1.0290787433541617,1.061523536214603,1.0084360564005261,1.093317025421408,1.0004040383515191,1.2435770516230893
1,2023,23,R0,6,peak_hosp,1.9140867705793863,1.9140867705793863,1.0123618202407805,1.0695334922931357,0.9991279150539452,1.0816287140678758,0.8954787315906659,1.498136161900455
1,2023,23,R0,6,peak_yday,1.9140867705793863,1.9140867705793863,0,2.505,-7,0,-21,0.1750000000000398
1,2023,23,R0,7,cumul_hosp,2.0112531938098557,2.0112531938098557,1.0235822649935207,1.0541107215367618,1.0055374478559491,1.0818193841800146,0.9998660075876957,1.2594166352884086
1,2023,23,R0,7,peak_hosp,2.0112531938098557,2.0112531938098557,1.0054413136227756,1.0606481103272751,0.9977692324361918,1.045888613439462,0.9160896653263705,1.5598365779979784
1,2023,23,R0,7,peak_yday,2.0112531938098557,2.0112531938098557,0,3.555,-7,0,-14.174999999999997,7
1,2023,23,R0,8,cumul_hosp,2.128304397173726,2.128304397173726,1.050321944900631,1.0773354598713025,1.0108356973741688,1.1028360175457774,1.000419127012861,1.2989740046385465
1,2023,23,R0,8,peak_hosp,2.128304397173726,2.128304397173726,1.0115315423259372,1.06553175682755,0.9958420480332628,1.1083794872254606,0.8526381401699143,1.5472201593052715
1,2023,23,R0,8,peak_yday,2.128304397173726,2.128304397173726,0,-2.55,-7,0,-21,0
1,2023,23,R0,9,cumul_hosp,2.296187511964206,2.296187511964206,1.0352998926628696,1.0603123666205156,1.00877575305093,1.086047982453333,1.001077140396293,1.2429909496529161
1,2023,23,R0,9,peak_hosp,2.296187511964206,2.296187511964206,1.0043224502367205,1.0407390105475303,0.9946864351744041,1.0403691373784039,0.8466126472093285,1.4356264864613326
1,2023,23,R0,9,peak_yday,2.296187511964206,2.296187511964206,0,-1.36,-7,0,-14.174999999999997,0.1750000000000398
1,2023,23,R0,10,cumul_hosp,2.5871421090438202,2.5871421090438202,1.023112273343851,1.052870638481922,1.0064135331800288,1.0795406552561955,0.9981973178854736,1.2522974183131663
1,2023,23,R0,10,peak_hosp,2.5871421090438202,2.5871421090438202,1.0035794914178753,1.0211236063669809,0.9936224083514235,1.0357104569190212,0.9050589966833209,1.2345330754027457
1,2023,23,R0,10,peak_yday,2.5871421090438202,2.5871421090438202,0,-1.575,0,0,-14,0
1,2023,23,seasforc_width_wks,1,cumul_hosp,2.8735834099316087,2.8735834099316087,1.0541573794460355,1.0796356050640994,1.0134059314662278,1.1143120162593643,1.0019008909416065,1.3097811403569581
1,2023,23,seasforc_width_wks,1,peak_hosp,2.8735834099316087,2.8735834099316087,1.0258061591386793,1.0931433575515055,0.9938006172907756,1.1358523728245513,0.8256788456014384,1.6636114109658007
1,2023,23,seasforc_width_wks,1,peak_yday,2.8735834099316087,2.8735834099316087,0,-3.64,-7,0,-14,0
